,School,State,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,CITY,TuitionAmount,value,year,location
1913,124,18,124,0,323.0,218141.0,354174,321.0,0.0,1006054.0,96.0,279922.0,373229.0,663,59285.0,0.0601567942,2013.0,142
1914,186,18,118,0,476.0,233954.0,695951,80.0,0.0,322632.0,120.0,294045.0,474045.0,171,58200.0,0.0601567942,2013.0,142
1915,289,18,123,2,36.0,62151.0,51213,0.0,0.0,0.0,84.0,52340.0,56549.0,58,12756.0,0.0631464506,2013.0,145
1916,359,18,137,0,293.0,282854.0,279943,52.0,0.0,235307.0,218.0,303520.0,498977.0,1306,57300.0,0.0601567942,2013.0,142
1917,384,18,130,0,229.0,32819.0,407622,66.0,0.0,72441.0,106.0,41665.0,55554.0,72,48639.0,0.0601567942,2013.0,142
1918,541,18,127,2,101.0,76324.0,121729,0.0,0.0,0.0,488.0,42899.0,45417.0,71,13030.0,0.0631464506,2013.0,145
1919,771,18,126,0,217.0,263305.0,351073,48.0,0.0,121996.0,267.0,373116.0,497488.0,71,25019.0,0.0607041969,2013.0,146
1920,857,18,138,2,25.0,39952.0,38576,0.0,0.0,0.0,107.0,36170.0,34570.0,396,14210.0,0.0601567942,2013.0,142
1921,997,18,120,0,44.0,77902.0,114827,24.0,0.0,70184.0,158.0,95052.0,110702.0,973,43313.0,0.0601567942,2013.0,142
1922,998,18,128,2,153.0,99793.0,94643,119.0,0.0,570413.0,131.0,78253.0,116527.0,202,23673.0,0.0607041969,2013.0,146
1923,1207,18,126,0,16.0,16440.0,21920,0.0,0.0,0.0,64.0,21625.0,28333.0,71,24040.0,0.0601567942,2013.0,142
1924,1273,18,134,2,65.0,134985.0,122792,0.0,0.0,0.0,60.0,38307.0,38307.0,983,15685.0,0.0666255869,2013.0,144
1928,1650,18,122,2,154.0,148767.0,178342,0.0,0.0,0.0,99.0,118301.0,88726.0,1159,15054.0,0.0666255869,2013.0,144
1929,1787,18,136,0,122.0,149198.0,198931,99.0,0.0,108000.0,439.0,248573.0,331431.0,1306,33792.0,0.0597841078,2013.0,143
1930,1836,18,140,0,333.0,267056.0,324847,6.0,0.0,9400.0,253.0,107610.0,104796.0,1262,34137.0,0.0597841078,2013.0,143
1931,1900,18,129,2,1044.0,1931429.0,2230866,1547.0,0.0,2606727.0,1713.0,1535131.0,2052405.0,905,22461.0,0.0597841078,2013.0,143
1932,1901,18,125,2,202.0,294802.0,275818,69.0,0.0,129193.0,684.0,204560.0,204060.0,59,13927.0,0.0597841078,2013.0,143
1933,1902,18,139,2,506.0,429551.0,596042,74.0,0.0,171807.0,738.0,269516.0,261500.0,401,20415.0,0.0601567942,2013.0,142
1934,1903,18,133,2,92.0,128769.0,128060,140.0,0.0,118820.0,314.0,116985.0,118002.0,422,17314.0,0.0607041969,2013.0,146
1935,1904,18,132,2,118.0,160059.0,163803,53.0,0.0,94493.0,380.0,261938.0,390272.0,698,17380.0,0.0597841078,2013.0,143
1936,1905,18,135,2,249.0,469023.0,463129,145.0,0.0,141453.0,589.0,434679.0,405756.0,983,16492.0,0.0601567942,2013.0,142
1937,1931,18,117,0,946.0,729249.0,1508919,745.0,0.0,1447207.0,145.0,202744.0,270325.0,114,47931.0,0.0607041969,2013.0,146
1938,1973,18,121,2,928.0,1526544.0,1996381,1349.0,0.0,1826969.0,2420.0,1379951.0,1871474.0,973,22290.0,0.0597841078,2013.0,143
1939,2052,18,131,2,25.0,21340.0,26641,0.0,0.0,0.0,57.0,19030.0,24165.0,181,11173.0,0.0597841078,2013.0,143
1940,2170,18,119,2,32.0,29151.0,33955,0.0,0.0,0.0,222.0,28530.0,38040.0,1318,13589.0,0.0607041969,2013.0,146
1941,4,21,1166,0,813.0,148509.0,929771,143.0,0.0,493042.0,164.0,129547.0,172729.0,5,40199.0,0.0559380096,2013.0,167
1942,16,21,1167,0,269.0,147553.0,210007,370.0,0.0,715053.0,173.0,132334.0,158766.0,11,45690.0,0.0559380096,2013.0,167
1943,31,21,1149,0,223.0,138963.0,220565,247.0,0.0,684950.0,235.0,142652.0,190202.0,22,43157.0,0.0559380096,2013.0,167
1944,32,21,1182,2,95.0,94857.0,70687,0.0,0.0,0.0,384.0,47617.0,55475.0,23,7863.0,0.0559380096,2013.0,167
1945,48,21,1163,0,401.0,205662.0,271970,194.0,0.0,336250.0,248.0,189252.0,254237.0,109,33653.0,0.0634916561,2013.0,164
1946,59,21,1176,0,214.0,131799.0,123563,0.0,0.0,0.0,420.0,155801.0,236596.0,476,34593.0,0.0634916561,2013.0,164
1947,59,21,1176,0,214.0,131799.0,123563,0.0,0.0,0.0,420.0,155801.0,236596.0,828,31324.0,0.0634916561,2013.0,165
1948,107,21,1145,0,736.0,1364649.0,1597291,0.0,0.0,0.0,976.0,1504477.0,2005969.0,409,18241.0,0.0559380096,2013.0,167
1949,127,21,1186,2,140.0,176474.0,237955,0.0,0.0,0.0,302.0,66408.0,67208.0,383,12614.0,0.0634916561,2013.0,164
1950,128,21,1183,2,9.0,16115.0,15348,0.0,0.0,0.0,81.0,17064.0,16251.0,157,11451.0,0.060162047,2013.0,165
1951,247,21,1180,0,1155.0,486321.0,1781918,755.0,0.0,1276461.0,901.0,451316.0,741676.0,476,39013.0,0.0634916561,2013.0,164
1952,290,21,1151,2,908.0,993888.0,1319914,310.0,0.0,745709.0,342.0,639534.0,852712.0,812,21523.0,0.0589376477,2013.0,163
1953,341,21,1126,0,16.0,33019.0,38672,0.0,0.0,0.0,78.0,27323.0,29971.0,547,17823.0,0.0589376477,2013.0,163
1954,363,21,1135,0,76.0,100770.0,82500,0.0,0.0,0.0,67.0,100272.0,119905.0,326,46095.0,0.0559380096,2013.0,167
1955,363,21,1135,0,76.0,100770.0,82500,0.0,0.0,0.0,67.0,100272.0,119905.0,409,24120.0,0.0559380096,2013.0,167
1956,424,21,1175,0,4.0,5033.0,5580,0.0,0.0,0.0,33.0,5200.0,7933.0,476,29928.0,0.0558340214,2013.0,166
1961,443,21,1178,0,254.0,122676.0,177614,170.0,0.0,290087.0,656.0,105968.0,135980.0,476,33912.0,0.0559380096,2013.0,167
1962,475,21,1177,0,288.0,721471.0,863338,0.0,0.0,0.0,794.0,569307.0,711634.0,476,25439.0,0.0589376477,2013.0,163
1964,542,21,1133,2,673.0,897059.0,1067833,383.0,0.0,352685.0,1535.0,864498.0,1152664.0,1378,18905.0,0.060162047,2013.0,165
1969,590,21,1169,2,418.0,596272.0,795350,1853.0,0.0,3036448.0,2652.0,897542.0,1214420.0,115,21498.0,0.060162047,2013.0,165
1970,592,21,1189,0,192.0,341526.0,208411,34.0,0.0,104691.0,306.0,430816.0,516198.0,505,29377.0,0.0531241007,2013.0,162
1971,671,21,1160,2,31.0,30456.0,37383,0.0,0.0,0.0,317.0,27670.0,46200.0,214,10394.0,0.0558340214,2013.0,166
1972,677,21,1191,2,47.0,58605.0,45668,0.0,0.0,0.0,104.0,28878.0,35850.0,569,12540.0,0.0558340214,2013.0,166
1973,689,21,1174,2,243.0,433600.0,463841,0.0,0.0,0.0,2843.0,467740.0,425814.0,476,8382.0,0.0559380096,2013.0,167
1974,690,21,1170,2,869.0,1051897.0,1739203,1851.0,0.0,1810221.0,3410.0,1303322.0,1083799.0,19,21512.0,0.0559380096,2013.0,167
1975,695,21,1153,0,14.0,27439.0,36586,0.0,0.0,0.0,129.0,21522.0,28196.0,642,25506.0,0.0559380096,2013.0,167
1976,735,21,1129,2,217.0,678589.0,525860,0.0,0.0,0.0,1408.0,865615.0,890133.0,312,9498.0,0.0634916561,2013.0,164
1977,757,21,1171,0,179.0,219685.0,274606,614.0,0.0,982575.0,689.0,242212.0,322949.0,540,38593.0,0.0634916561,2013.0,164
1978,814,21,1164,2,87.0,183456.0,183456,0.0,0.0,0.0,669.0,120000.0,114399.0,575,11636.0,0.0634916561,2013.0,164
1979,842,21,1155,0,272.0,322532.0,303441,383.0,0.0,1223365.0,223.0,196560.0,369590.0,591,48547.0,0.0634916561,2013.0,164
1980,843,21,1157,2,47.0,178214.0,123668,0.0,0.0,0.0,2142.0,228333.0,274358.0,591,10156.0,0.0559380096,2013.0,167
1981,855,21,1158,2,74.0,142368.0,138125,0.0,0.0,0.0,586.0,145035.0,168825.0,82,9222.0,0.0634916561,2013.0,164
1982,865,21,1144,0,216.0,137781.0,139229,0.0,0.0,0.0,177.0,178146.0,283455.0,409,49303.0,0.0558340214,2013.0,166
1983,867,21,1188,2,6.0,5000.0,6858,0.0,0.0,0.0,20.0,5000.0,7100.0,73,12201.0,0.0558340214,2013.0,166
1984,874,21,1147,2,38.0,58285.0,54802,0.0,0.0,0.0,147.0,59669.0,56682.0,1040,11482.0,0.0634916561,2013.0,164
1985,879,21,1179,0,14.0,33382.0,26791,0.0,0.0,0.0,73.0,27769.0,34360.0,476,26213.0,0.0634916561,2013.0,164
1986,894,21,1159,2,68.0,95349.0,119186,0.0,0.0,0.0,197.0,91549.0,84000.0,104,11762.0,0.0589376477,2013.0,163
1987,894,21,1159,2,68.0,95349.0,119186,0.0,0.0,0.0,197.0,91549.0,84000.0,511,10136.0,0.0589376477,2013.0,163
1988,897,21,1185,2,291.0,271954.0,334075,303.0,0.0,210800.0,274.0,79404.0,99250.0,1106,19571.0,0.060162047,2013.0,165
1989,915,21,1154,2,111.0,443085.0,350845,0.0,0.0,0.0,1913.0,452052.0,521851.0,642,11373.0,0.0589376477,2013.0,163
1990,920,21,1124,0,80.0,109486.0,180719,99.0,0.0,187000.0,164.0,83622.0,152054.0,1160,39890.0,0.0589376477,2013.0,163
1991,992,21,1125,2,138.0,378692.0,383241,0.0,0.0,0.0,3689.0,432036.0,547210.0,1299,10964.0,0.0634916561,2013.0,164
1992,995,21,1130,0,95.0,139411.0,93075,0.0,0.0,0.0,196.0,101734.0,136587.0,680,22629.0,0.0589376477,2013.0,163
1993,1024,21,1136,0,108.0,132178.0,170273,117.0,0.0,399019.0,850.0,100640.0,146962.0,326,25733.0,0.0531241007,2013.0,162
1994,1079,21,1143,0,14.0,65341.0,19076,0.0,0.0,0.0,158.0,63593.0,84790.0,1291,15022.0,0.0558340214,2013.0,166
1995,1080,21,1150,2,1438.0,2431897.0,2982542,4872.0,0.0,5128359.0,3831.0,1168088.0,2314687.0,350,23740.0,0.060162047,2013.0,165
1996,1081,21,1190,2,204.0,296206.0,277820,870.0,0.0,2023879.0,1426.0,223323.0,313501.0,545,24724.0,0.060162047,2013.0,165
1997,1138,21,1132,2,90.0,91573.0,90111,0.0,0.0,0.0,295.0,102674.0,94886.0,779,7479.0,0.0558340214,2013.0,166
1998,1141,21,1152,2,29.0,48874.0,65083,0.0,0.0,0.0,104.0,44099.0,64227.0,409,12138.0,0.0558340214,2013.0,166
1999,1141,21,1152,2,29.0,48874.0,65083,0.0,0.0,0.0,104.0,44099.0,64227.0,1139,10782.0,0.0558340214,2013.0,166
2000,1184,21,1172,2,203.0,169193.0,375817,0.0,0.0,0.0,852.0,186957.0,180287.0,819,9042.0,0.0558340214,2013.0,166
2001,1240,21,1184,2,69.0,79498.0,93328,0.0,0.0,0.0,331.0,70000.0,56170.0,944,6204.0,0.0559380096,2013.0,167
2002,1274,21,1187,2,600.0,862931.0,1089597,1445.0,0.0,1307932.0,231.0,236563.0,298084.0,718,18466.0,0.0559380096,2013.0,167
2003,1295,21,1181,2,39.0,108817.0,108817,0.0,0.0,0.0,278.0,116906.0,116906.0,1242,12840.0,0.0559380096,2013.0,167
2004,1299,21,1146,0,143.0,188697.0,226122,0.0,0.0,0.0,804.0,233712.0,336125.0,756,32803.0,0.0558340214,2013.0,166
2005,1310,21,1140,2,303.0,734123.0,899362,0.0,0.0,0.0,2672.0,850953.0,1131920.0,121,10055.0,0.0559380096,2013.0,167
2006,1311,21,1142,2,223.0,476694.0,457784,91.0,0.0,389792.0,274.0,368101.0,649699.0,1028,19407.0,0.0559380096,2013.0,167
2007,1342,21,1162,0,206.0,140610.0,178105,112.0,0.0,319783.0,524.0,94855.0,120149.0,894,31515.0,0.0634916561,2013.0,164
2008,1478,21,1141,0,81.0,53123.0,70831,19.0,0.0,47159.0,505.0,106127.0,141503.0,1028,26399.0,0.0531241007,2013.0,162
2009,1504,21,1148,2,201.0,246183.0,302324,0.0,0.0,0.0,156.0,158401.0,198001.0,1264,17876.0,0.0634916561,2013.0,164
2010,1580,21,1131,2,71.0,165992.0,205793,0.0,0.0,0.0,736.0,326524.0,406474.0,680,8550.0,0.0589376477,2013.0,163
2011,1600,21,1165,0,137.0,108614.0,144818,0.0,0.0,0.0,130.0,68404.0,91205.0,5,31980.0,0.0589376477,2013.0,163
2012,1678,21,1161,2,67.0,112065.0,112167,8.0,0.0,12000.0,338.0,79813.0,79113.0,335,13118.0,0.0589376477,2013.0,163
2013,1689,21,1168,0,368.0,189469.0,247976,419.0,0.0,406246.0,351.0,185319.0,247042.0,1166,32709.0,0.0589376477,2013.0,163
2014,1696,21,1123,2,63.0,108916.0,149478,0.0,0.0,0.0,803.0,96233.0,90389.0,970,10118.0,0.0634916561,2013.0,164
2015,1877,21,1137,0,471.0,890270.0,936082,1053.0,0.0,2106613.0,1181.0,1475225.0,1440674.0,326,48027.0,0.0531241007,2013.0,162
2016,1916,21,1128,2,4006.0,4024450.0,5743911,7054.0,0.0,10213467.0,1847.0,1536226.0,3288017.0,39,25760.0,0.060162047,2013.0,165
2017,1916,21,1128,2,4006.0,4024450.0,5743911,7054.0,0.0,10213467.0,1847.0,1536226.0,3288017.0,312,15831.0,0.060162047,2013.0,165
2018,1916,21,1128,2,4006.0,4024450.0,5743911,7054.0,0.0,10213467.0,1847.0,1536226.0,3288017.0,409,16731.0,0.060162047,2013.0,165
2019,2054,21,1127,2,68.0,231002.0,208538,0.0,0.0,0.0,1124.0,223191.0,194600.0,39,10498.0,0.060162047,2013.0,165
2020,2059,21,1138,2,229.0,698371.0,643816,0.0,0.0,0.0,929.0,747616.0,749482.0,326,10234.0,0.0634916561,2013.0,164
2021,2060,21,1134,2,498.0,1269572.0,1406662,1643.0,0.0,4704423.0,1095.0,625276.0,1225707.0,326,20199.0,0.060162047,2013.0,165
2022,2079,21,1173,2,48.0,78913.0,107334,0.0,0.0,0.0,88.0,30000.0,33350.0,1116,7734.0,0.0634916561,2013.0,164
2023,2093,21,1156,2,678.0,929616.0,1054391,681.0,0.0,1268174.0,1394.0,789943.0,1079288.0,591,22483.0,0.0558340214,2013.0,166
2024,2153,21,1139,0,11.0,9836.0,7231,0.0,0.0,0.0,18.0,5703.0,10943.0,880,13800.0,0.0531241007,2013.0,162
2025,20,22,1343,2,86.0,134940.0,147332,0.0,0.0,0.0,235.0,108176.0,147000.0,15,17952.0,0.0570164873,2013.0,175
2026,53,22,1304,2,43.0,66278.0,91306,0.0,0.0,0.0,73.0,56527.0,50400.0,42,19562.0,0.0531333176,2013.0,172
2027,54,22,1313,2,107.0,170543.0,174346,9.0,0.0,18000.0,251.0,158726.0,139300.0,274,16272.0,0.0543077747,2013.0,170
2028,86,22,1306,1,33.0,92009.0,77429,0.0,0.0,0.0,137.0,120192.0,183445.0,764,31098.0,0.0537630869,2013.0,171
2029,141,22,1351,2,281.0,401029.0,472382,388.0,0.0,762549.0,776.0,632324.0,780704.0,101,18166.0,0.0543077747,2013.0,170
2030,156,22,1333,0,27.0,43745.0,43745,36.0,0.0,83100.0,18.0,29551.0,44982.0,712,32531.0,0.0569759475,2013.0,174
2031,158,22,1302,0,338.0,367869.0,603603,267.0,0.0,464181.0,93.0,332882.0,443843.0,1066,42692.0,0.0537630869,2013.0,171
2032,158,22,1302,0,338.0,367869.0,603603,267.0,0.0,464181.0,93.0,332882.0,443843.0,733,26864.0,0.0537630869,2013.0,168
2033,264,22,1290,0,333.0,337142.0,599320,347.0,0.0,1371981.0,131.0,285616.0,380821.0,872,58275.0,0.0570164873,2013.0,175
2034,288,22,1346,2,131.0,234220.0,215061,1.0,0.0,2100.0,206.0,92947.0,129263.0,145,14585.0,0.0569759475,2013.0,174
2035,297,22,1301,2,73.0,252808.0,231743,0.0,0.0,0.0,420.0,259335.0,257000.0,1342,13047.0,0.0537630869,2013.0,171
2036,376,22,1345,0,510.0,488763.0,1055133,404.0,0.0,828162.0,137.0,337576.0,450102.0,1061,47734.0,0.0570164873,2013.0,175
2037,380,22,1324,0,204.0,312900.0,345771,359.0,0.0,795097.0,223.0,181619.0,186065.0,341,40685.0,0.0531333176,2013.0,172
2038,428,22,1348,0,749.0,269400.0,735036,602.0,0.0,1695720.0,224.0,582402.0,776536.0,793,39803.0,0.0531333176,2013.0,172
2039,431,22,1296,0,151.0,142373.0,192203,130.0,0.0,379795.0,79.0,88806.0,117280.0,1066,40267.0,0.0531333176,2013.0,172
2040,451,22,1325,0,12.0,7359.0,15460,0.0,0.0,0.0,30.0,8459.0,10574.0,1027,25235.0,0.0537630869,2013.0,171
2041,454,22,1305,0,109.0,108193.0,100728,99.0,0.0,176795.0,110.0,189347.0,258267.0,1054,34574.0,0.0531333176,2013.0,172
2042,467,22,1292,2,26.0,73758.0,54423,0.0,0.0,0.0,97.0,60739.0,73800.0,1044,17876.0,0.0569759475,2013.0,174
2043,517,22,1322,1,14.0,20480.0,25177,0.0,0.0,0.0,140.0,26065.0,29900.0,341,29911.0,0.0537630869,2013.0,171
2044,518,22,1307,0,22.0,83673.0,75025,0.0,0.0,0.0,177.0,66751.0,116892.0,764,31006.0,0.0569759475,2013.0,174
2045,616,22,1317,2,27.0,42836.0,40470,0.0,0.0,0.0,105.0,44005.0,38303.0,250,13956.0,0.0570164873,2013.0,175
2046,702,22,1335,0,995.0,490573.0,1344896,311.0,0.0,500755.0,488.0,235454.0,313939.0,1067,48422.0,0.0537630869,2013.0,171
2047,708,22,1295,0,273.0,544243.0,516032,461.0,0.0,884674.0,211.0,245480.0,508720.0,1066,43433.0,0.0537630869,2013.0,171
2048,734,22,1315,2,71.0,154526.0,138129,0.0,0.0,0.0,559.0,162822.0,271200.0,168,18165.0,0.0569759475,2013.0,174
2049,739,22,1320,2,106.0,126015.0,150344,15.0,0.0,35532.0,131.0,40236.0,63333.0,530,13853.0,0.0537630869,2013.0,171
2050,803,22,1293,2,75.0,121307.0,127632,0.0,0.0,0.0,191.0,110649.0,131001.0,565,15152.0,0.0537630869,2013.0,171
2051,809,22,1319,2,83.0,79633.0,104026,50.0,0.0,132152.0,57.0,28696.0,38261.0,476,15255.0,0.0537630869,2013.0,171
2052,896,22,1323,2,64.0,92763.0,82608,0.0,0.0,0.0,151.0,85886.0,77300.0,341,17179.0,0.0570164873,2013.0,175
2053,929,22,1353,2,7.0,7590.0,6968,0.0,0.0,0.0,48.0,12994.0,11900.0,201,15810.0,0.0570164873,2013.0,175
2054,988,22,1299,0,536.0,375729.0,922615,274.0,0.0,524714.0,108.0,200558.0,267410.0,1066,55393.0,0.0537630869,2013.0,171
2055,1021,22,1334,0,46.0,37436.0,46312,95.0,0.0,185980.0,43.0,28704.0,38272.0,844,20740.0,0.0569759475,2013.0,174
2056,1044,22,1294,1,32.0,45438.0,60505,0.0,0.0,0.0,116.0,37272.0,52575.0,1066,37924.0,0.0569759475,2013.0,174
2057,1063,22,1321,2,95.0,119897.0,121554,0.0,0.0,0.0,188.0,90000.0,70258.0,1289,11634.0,0.0537630869,2013.0,171
2058,1074,22,1300,2,85.0,197525.0,264505,0.0,0.0,0.0,496.0,171016.0,217100.0,1066,18170.0,0.0537630869,2013.0,171
2059,1104,22,1310,0,48.0,48313.0,64417,78.0,0.0,184401.0,43.0,58605.0,78140.0,764,41935.0,0.0537630869,2013.0,171
2060,1105,22,1308,2,145.0,305392.0,363550,0.0,0.0,0.0,797.0,331131.0,448788.0,764,18789.0,0.0569759475,2013.0,174
2061,1106,22,1328,2,38.0,70237.0,90280,0.0,0.0,0.0,223.0,62298.0,77872.0,1360,19177.0,0.0537630869,2013.0,171
2062,1107,22,1350,2,102.0,187505.0,136136,9.0,0.0,18650.0,437.0,145964.0,176700.0,405,15188.0,0.0569759475,2013.0,174
2063,1108,22,1349,2,278.0,439033.0,546618,343.0,0.0,813964.0,620.0,349878.0,444264.0,793,18028.0,0.0543077747,2013.0,170
2064,1109,22,1332,2,277.0,665228.0,776613,833.0,0.0,1236239.0,891.0,419364.0,641700.0,712,17578.0,0.0569759475,2013.0,174
2065,1110,22,1337,2,149.0,217190.0,230074,7.0,0.0,22297.0,407.0,106109.0,198667.0,477,14665.0,0.0543077747,2013.0,170
2066,1235,22,1312,2,107.0,181194.0,212615,0.0,0.0,0.0,279.0,185229.0,228567.0,122,17455.0,0.0531333176,2013.0,172
2067,1244,22,1309,0,72.0,82919.0,110559,65.0,0.0,113500.0,133.0,59772.0,79696.0,764,28800.0,0.0543077747,2013.0,170
2068,1249,22,1314,2,105.0,223983.0,229244,189.0,0.0,279500.0,246.0,174693.0,218500.0,168,19425.0,0.0543077747,2013.0,170
2069,1279,22,1355,2,116.0,168971.0,242621,5.0,0.0,8175.0,229.0,81143.0,112300.0,1226,15429.0,0.0531333176,2013.0,172
2070,1294,22,1311,0,235.0,184678.0,183478,391.0,0.0,727448.0,22.0,15225.0,23929.0,122,23983.0,0.0537630869,2013.0,171
2071,1308,22,1352,0,4.0,5276.0,5460,0.0,0.0,0.0,9.0,6341.0,8455.0,101,25300.0,0.0537630869,2013.0,171
2072,1401,22,1291,2,13.0,23245.0,25713,0.0,0.0,0.0,36.0,22086.0,16800.0,953,15646.0,0.0543077747,2013.0,170
2073,1444,22,1354,2,64.0,83486.0,94198,0.0,0.0,0.0,81.0,20313.0,53200.0,564,13190.0,0.0531333176,2013.0,172
2074,1449,22,1340,1,322.0,825445.0,994592,0.0,0.0,0.0,2533.0,990690.0,1425029.0,1171,25387.0,0.0537630869,2013.0,171
2075,1467,22,1336,2,248.0,375000.0,386372,6.0,0.0,14200.0,366.0,222724.0,340043.0,1357,13045.0,0.0537630869,2013.0,171
2076,1471,22,1327,2,83.0,188316.0,163967,4.0,0.0,7500.0,318.0,90045.0,101234.0,61,13823.0,0.0543077747,2013.0,170
2077,1479,22,1326,2,99.0,317167.0,258148,0.0,0.0,0.0,245.0,161172.0,172375.0,1027,18591.0,0.0569759475,2013.0,174
2078,1514,22,1344,0,330.0,282869.0,645297,212.0,0.0,378863.0,130.0,354115.0,470153.0,262,46397.0,0.0570164873,2013.0,175
2079,1514,22,1344,0,330.0,282869.0,645297,212.0,0.0,378863.0,130.0,354115.0,470153.0,992,50233.0,0.0570164873,2013.0,173
2080,1527,22,1329,0,131.0,291879.0,214839,263.0,0.0,561436.0,97.0,210065.0,377367.0,1360,38470.0,0.0570164873,2013.0,175
2081,1527,22,1329,0,131.0,291879.0,214839,263.0,0.0,561436.0,97.0,210065.0,377367.0,1172,32554.0,0.0570164873,2013.0,175
2082,1530,22,1289,0,711.0,364610.0,909452,285.0,0.0,758991.0,153.0,337872.0,450496.0,872,50550.0,0.0531333176,2013.0,172
2083,1619,22,1331,2,66.0,90373.0,120919,0.0,0.0,0.0,237.0,81217.0,93844.0,870,15134.0,0.0569759475,2013.0,174
2084,1664,22,1338,2,89.0,116281.0,140960,151.0,0.0,223000.0,277.0,117821.0,151200.0,719,19109.0,0.0569759475,2013.0,174
2085,1695,22,1298,0,317.0,289297.0,385351,378.0,0.0,963025.0,150.0,243833.0,421461.0,1066,43356.0,0.0570164873,2013.0,175
2086,1697,22,1341,2,453.0,790644.0,1019675,336.0,0.0,916680.0,661.0,365364.0,482000.0,1058,17892.0,0.0570164873,2013.0,175
2087,1698,22,1342,2,63.0,125743.0,143435,0.0,0.0,0.0,376.0,111829.0,98000.0,1058,12704.0,0.0543077747,2013.0,170
2088,1917,22,1356,2,177.0,113155.0,139131,101.0,0.0,129660.0,289.0,111516.0,161538.0,289,21549.0,0.0537630869,2013.0,171
2089,1917,22,1356,2,177.0,113155.0,139131,101.0,0.0,129660.0,289.0,111516.0,161538.0,1027,22141.0,0.0537630869,2013.0,171
2090,1918,22,1339,2,305.0,304857.0,403101,53.0,0.0,144591.0,492.0,492039.0,656052.0,799,22853.0,0.0537630869,2013.0,171
2091,1919,22,1316,2,1265.0,2270269.0,2111933,1232.0,0.0,3415006.0,6413.0,1747082.0,2943525.0,764,24278.0,0.0537630869,2013.0,171
2092,1943,22,1303,0,256.0,97601.0,274513,134.0,0.0,430674.0,54.0,106079.0,141439.0,1066,37803.0,0.0543077747,2013.0,170
2093,1958,22,1297,0,711.0,809263.0,1506599,445.0,0.0,808532.0,702.0,425455.0,780429.0,1066,48421.0,0.0531333176,2013.0,172
2094,1958,22,1297,0,711.0,809263.0,1506599,445.0,0.0,808532.0,702.0,425455.0,780429.0,546,37271.0,0.0531333176,2013.0,169
2095,2028,22,1318,2,131.0,190000.0,218726,0.0,0.0,0.0,93.0,65000.0,90108.0,373,14819.0,0.0537630869,2013.0,171
2096,2114,22,1347,0,3.0,2425.0,2425,0.0,0.0,0.0,26.0,6850.0,6450.0,704,13701.0,0.0531333176,2013.0,172
2097,2132,22,1330,2,189.0,235715.0,306258,253.0,0.0,476947.0,583.0,132882.0,162517.0,1360,20449.0,0.0537630869,2013.0,171
2098,102,24,1516,0,132.0,125824.0,156827,179.0,0.0,167750.0,142.0,84723.0,84723.0,594,34898.0,0.0520697993,2013.0,186
2099,113,24,1543,0,17.0,35361.0,47148,0.0,0.0,0.0,51.0,27180.0,34240.0,1169,16646.0,0.0509929303,2013.0,187
2100,284,24,1533,0,10.0,11477.0,14044,0.0,0.0,0.0,31.0,14327.0,18016.0,772,26620.0,0.0557644239,2013.0,185
2101,390,24,1538,0,951.0,1984758.0,3612007,0.0,0.0,0.0,223.0,77730.0,199904.0,965,26813.0,0.0544888083,2013.0,188
2105,425,24,1518,0,20.0,15811.0,13196,0.0,0.0,0.0,31.0,16454.0,27208.0,268,30766.0,0.0576106968,2013.0,183
2106,446,24,1522,0,23.0,29746.0,39662,0.0,0.0,0.0,39.0,13750.0,18333.0,832,26065.0,0.0509929303,2013.0,187
2107,452,24,1525,2,134.0,181320.0,236453,0.0,0.0,0.0,780.0,121232.0,164900.0,831,9341.0,0.0509929303,2013.0,187
2108,458,24,1506,0,114.0,56475.0,75300,67.0,0.0,83250.0,120.0,91746.0,121328.0,187,33741.0,0.0509929303,2013.0,187
2109,516,24,1542,0,176.0,172211.0,266306,139.0,0.0,192435.0,269.0,168262.0,224349.0,1169,32573.0,0.0509929303,2013.0,187
2110,524,24,1490,2,34.0,96586.0,76678,0.0,0.0,0.0,473.0,100000.0,122388.0,1260,11225.0,0.0557644239,2013.0,185
2111,576,24,1540,0,352.0,327164.0,511880,524.0,0.0,478662.0,302.0,187964.0,241813.0,1169,30988.0,0.0544888083,2013.0,188
2152,617,24,1494,0,79.0,80000.0,114364,202.0,0.0,224528.0,84.0,80812.0,101100.0,1063,30833.0,0.0544888083,2013.0,188
2153,710,24,1505,0,58.0,43068.0,57424,70.0,0.0,60731.0,62.0,36331.0,48441.0,506,27560.0,0.0520697993,2013.0,186
2154,717,24,1493,2,88.0,123973.0,115573,0.0,0.0,0.0,72.0,43045.0,43361.0,1063,15610.0,0.0544888083,2013.0,188
2155,823,24,1489,2,78.0,115856.0,110339,0.0,0.0,0.0,233.0,108913.0,103727.0,534,10234.0,0.0576106968,2013.0,183
2156,845,24,1514,0,127.0,81801.0,109100,144.0,0.0,271060.0,143.0,117277.0,156377.0,594,45824.0,0.0557644239,2013.0,185
